description,fee_type,html_url,id,label,level,name,online_type,picture_url,purchase_seconds_info,students_count
以实验楼部分功能举例，学习多种常见的设计模式的原理以及如何应用实践。课程会涵盖工程模式，命令模式，外观模式，适配器模式，装饰模式，代理模式等，使用Python为案例实现语言。本课程难度属于一般，属于初级级别课程，适合具有 Python 基础的用户，熟悉 Python 基础知识加深巩固。,member,/courses/356,356,,2,Python 设计模式详解,online_public,https://dn-simplecloud.shiyanlou.com/course/1542592348216_【356】-【Python版设计模式实践】.png,,4099
Mahout 是 Apache Software Foundation（ASF） 旗下的一个开源项目，提供一些可扩展的机器学习领域经典算法的实现，旨在帮助开发人员更加方便快捷地创建智能应用程序。本课程难度为简单，属于入门级别课程，适合本课程难度为一般，属于初级级别课程，适合具有hadoop基础的用户。,free,/courses/39,39,,2,Apache Mahout 基础入门,online_public,https://dn-simplecloud.shiyanlou.com/ncn39.jpg,,2002
Spring 是 2003 年兴起的轻量级 Java 开发框架，其主要优势之一就是其分层架构。本次课程详细介绍了 Spring 框架基础知识，并通过多个实例讲解 Spring IoC 容器和 AOP 用法。,member,/courses/578,578,,2,Spring 框架基础入门,online_public,https://dn-simplecloud.shiyanlou.com/course/1542592645455_【578】-【spring框架入门教程】.png,,20902
本课程自顶向下分层介绍 TCP/IP 网络协议基础，其中重点是第5、6节。如果想更深入地了解计算机网络知识，你可以学习实验楼的其它相关课程。,free,/courses/98,98,,2,TCP IP 网络协议基础入门,online_public,https://dn-simplecloud.shiyanlou.com/ncn98.jpg,,40570
本课程介绍了正则表达式基本概念，并在 Linux Shell 环境中实践如何使用正则表达式对文本字符串进行处理。难度一般，适合具有 Linux 基础的同学学习。,free,/courses/90,90,,2,正则表达式基础入门,online_public,https://dn-simplecloud.shiyanlou.com/assets/1630050659021_3037dc4a30b4f212db2d055fb05570af,,15609
课程将对常用 Linux 命令进行介绍，并练习其使用方法。这些命令包括常用的目录浏览、文件管理、文本编辑、磁盘管理等。,free,/courses/68,68,,2,Linux 命令基础入门,online_public,https://dn-simplecloud.shiyanlou.com/ncn68.jpg,,39853
本课程是MOOC课程《Linux 内核分析》的配套实验，可以带您用理论结合实践的方法一步一步抓住Linux内核最核心的部分代码，理解Linux操作系统运行的基本过程及涉及的核心机制。,free,/courses/195,195,,3,Linux 内核分析配套实验,online_public,https://dn-simplecloud.shiyanlou.com/ncn195.jpg,,15382
本课程的学习目的是让学生熟悉加密的基本概念，熟悉和了解加密算法、加密模式、 填充、以及初始向量的定义与作用。,free,/courses/241,241,,2,密钥加解密实验,online_public,https://dn-simplecloud.shiyanlou.com/1525930737615.png,,7717
HBase 是一个开源的非关系型分布式数据库，是 Hadoop 项目的一部分，运行于 HDFS 文件系统之上，为 Hadoop 提供类似于 BigTable 规模的服务。,free,/courses/37,37,,2,HBASE 基础入门,online_public,https://dn-simplecloud.shiyanlou.com/1529569045568.png,,6019
本课将通过 Node.js 实现一个简单的爬虫，来爬取豆瓣热评电影，主要有以下几个模块：实验简介，创建项目，HTTP 模块，编写爬虫程序，保存数据到本地。主要会用到的模块（包）有：http，fs，path，cheerio。http 模块用于创建 http 请求，fs 模块用于保存文件，path 模块用于解析路径，cheerio 包是服务器端的 jQuery 实现，这里用于解析 HTML。,member,/courses/1290,1290,,2,Node.js 实现网站信息爬虫,online_public,https://dn-simplecloud.shiyanlou.com/course/1556008257175_【1290】-【Nodejs完成网站信息爬虫】.png,,297
本课程将通过使用 Node.js 与 socket.io 搭建服务程序，配合 Angular.js 能够动态声明内容，使用 bootstrap 框架的方式完成一个简单的聊天室应用。,member,/courses/1288,1288,,2,Node.js 实现在线聊天室,online_public,https://dn-simplecloud.shiyanlou.com/course/1556005835367_【1288】-【Nodejs实现在线聊天室】.png,,212
本课程带领大家实现经典小游戏扫雷，你可以通过实践 JavaScript 和 CSS 等基本的 Web 开发知识，学习如何对游戏中的对象进行抽象和封装。,free,/courses/144,144,,2,HTML 实现扫雷游戏,online_public,https://dn-simplecloud.shiyanlou.com/ncn144.jpg,,5235
本课程使用最基础的 HTML+CSS+JavaScript 实现网页版别踩白块游戏，通过完成这个简单有趣的游戏，可以实践你的前端技能。,free,/courses/306,306,,2,网页版别踩白块游戏,online_public,https://dn-simplecloud.shiyanlou.com/course/1542592334446_【306】-【网页版别踩白块游戏】.png,,8830
本课程中我们将完成一个完整的网站导航栏，项目很简单，但是非常具有实用性，适合刚入门的小白练手。项目主要用到了CSS和jQuery的动画方法。,member,/courses/72,72,,2,jQuery 实现特效导航菜单,online_public,https://dn-simplecloud.shiyanlou.com/ncn72.jpg,,420
本期实验意在实现利用 HTML5 的 canvas 技术，结合 HTML5 的 File AP I来实现图片的本地裁剪。通过本实验将学习到如何结合 HTML5 与 JavaScript 编写简单的单页应用。本课程难度一般，适合刚入门前端的同学，需要了解 cavas 并且有 JavaScript 基础。,free,/courses/363,363,,2,HTML5 实现本地图片裁剪,online_public,https://dn-simplecloud.shiyanlou.com/ncn363.jpg,,7502
本项目课中，我们将使用go 语言编写一个 markdown 文件的实时预览器，它可以在浏览器实时预览使用任何文本编辑器正在编辑的 markdown 文件。我们将从中学习到 go 语言语法，markdown 的知识及Websocket。,member,/courses/56,56,,2,Go 语言实现 Markdown 预览,online_public,https://dn-simplecloud.shiyanlou.com/course/1542591884899_【56】-【制作Markdown预览器】.png,,862
Go by Example 是一个实践性的教程，通过带注释的程序实例去学习 Go 语言。课程来自everyx翻译的版本：http://gobyexample.everyx.in/,free,/courses/485,485,,2,Go by Example 中文版,online_public,https://dn-simplecloud.shiyanlou.com/1451987916194.png,,5424
本课程基于 HTML5 的 canvas 实现了放大镜效果。主要依靠 canvas 中的 drawImage() 函数，这节课也主要讲解这个函数的具体用法，希望能通过实现这个简单的项目来让大家初步认识 canvas ，学会基本的 canvas 操作。,member,/courses/59,59,,2,HTML5 Canvas 实现放大镜效果,online_public,https://dn-simplecloud.shiyanlou.com/1528889651589.png,,771
"课程更新到实验五，使用中如有问题请见谅！2017.10.11
本课程为网易云课堂孟宁老师《软件工程：C编码实践篇》的配套实验与作业。配套的MOOC视频见 http://mooc.study.163.com/course/USTC-1000002006#/info。软件工程C编码实践篇强化实践能力训练，从学生较为熟悉的编程训练入手，重实践，形成对软件工程直观感性的认识。",free,/courses/122,122,,2,软件工程（C 编码实践篇）,online_public,https://dn-simplecloud.shiyanlou.com/course/1542592197082_【122】-【软件工程(C编码实践篇)】.png,,6856
本课程基于 HTML5 的 canvas 实现了一个小游戏，着重介绍了 HTML5 游戏开发的流程及游戏开发中需要处理的东西。对 Web 游戏开发感兴趣的同学可以通过这个项目实践 HTML5 及 JavaScript 基础知识。,free,/courses/361,361,,2,HTML5 Canvas 实现小游戏,online_public,https://dn-simplecloud.shiyanlou.com/assets/1630051582331_744380bcd7a7babe85953ebf0a421f3e,,12428
LAMP（Linux- Apache-MySQL-PHP）网站架构是目前国际流行的Web框架，在本课中我们将学习它的环境部署与配置。,member,/courses/94,94,,3,LAMP 部署及配置,online_public,https://dn-simplecloud.shiyanlou.com/ncn94.jpg,,6043
本课程将学习 Spark SQL 的基础概念，了解如何利用 SQL Context 及相关的 API 进行统计分析。同时，课程还将通过分析股票价格与石油价格关系，进一步学习如何利用 Spark SQL 完成数据分析。,member,/courses/586,586,,2,Spark SQL 基础入门,online_public,https://dn-simplecloud.shiyanlou.com/1488267582556.png,,2670
本课程的学习目的是让学生熟悉单向哈希函数以及消息认证码（MAC），在完成本课后，学生应当对密码学概念有更深入的理解并且能通过使用工具或者编程为一段指定的信息生成哈希值以及消息认证码。,free,/courses/242,242,,2,单向哈希函数与 MAC 实验,online_public,https://dn-simplecloud.shiyanlou.com/1525930886697.png,,2920
本课程的学习目的是让学生熟悉公钥加密与 PKI 的概念，内容包含公钥加密，数字签名，公钥认证，认证授权，基于 PKI 授权等内容。学生将以使用工具或者写程序的方式建立基于 PKI 的安全信道。,free,/courses/243,243,,2,公钥加密与 PKI 实验,online_public,https://dn-simplecloud.shiyanlou.com/1525930918198.png,,4218
"本课程使用 Shell 脚本在终端实现了一个打字游戏，体现了shell命令的强大和实用，在项目实现的过程中学习并实践了Shell脚本编写的知识点。熟悉了read,exec,trap,local,date等命令的用法。本课程适合有一定编程基础，与对于linux有一定了解，想更加熟悉和巩固shell命令的同学",member,/courses/52,52,,2,Shell 实现打字游戏脚本,online_public,https://dn-simplecloud.shiyanlou.com/1528889634178.png,,2100
此游戏通过 jQuery 和 Bootstrap 3 实现，UI主要使用了 Bootstrap 的 Modal 弹窗，对其他模块涉及较少，所以不需要特别熟悉 Bootstrap，游戏逻辑通过 jQuery 和 JavaScript 实现。,member,/courses/64,64,,2,jQuery 实现翻转拼图游戏,online_public,https://dn-simplecloud.shiyanlou.com/ncn64.jpg,,171
本课程用C语言做一个简单的计算器，进行加、减、乘、除操作。本程序涉及的所有数学知识都很简单，但输入过程会增加复杂性。都是C语言很基础的东西（输入输出），学了之后能写出一个完整的C语言程序。适合涉及C语言的基本语法，与输入与输出。适合初学者学习。,free,/courses/75,75,,2,C 语言实现简单计算器,online_public,https://dn-simplecloud.shiyanlou.com/1529482492629.png,,23013
本课程基于 jQuery 实现近几年很流行的瀑布流图片无限加载，另外我们会学到如何模拟后台提供 JSON 格式数据。本课程较为简单，适合刚入门前端的同学作为练手项目。,member,/courses/67,67,,2,jQuery 实现图片瀑布流效果,online_public,https://dn-simplecloud.shiyanlou.com/ncn67.jpg,,1090
本课程将使用 C 语言亲手制作基于 GTK + Libvlc 实现的简易视频播放器，支持点击按钮暂定和停止播放视频，同步步显示视频播放进度，全屏播放等功能。本课程适合具有C语言基础，对于 GTK 图形编程方面感兴趣的同学，可以参照本课程入门，看api文档继续提高。,member,/courses/69,69,,2,C 语言 GTK 实现视频播放器,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20200429-1588127798869,,640
Web 2.0时代，即时通信已经成为必不可少的网站功能，那实现Web即时通信的机制有哪些呢？在这门项目课中我们将一一介绍。最后我们将会实现一个基于Server-Sent Event和Flask简单的在线聊天室。本课程难度中等，属于python中等的项目课程，需要有 Flask 和 Python 基础。可以在完成一系列简单的项目课之后，尝试突破本课程中的一些难点。,member,/courses/81,81,,2,Flask 实现简单聊天室,online_public,https://dn-simplecloud.shiyanlou.com/1517277091651.png,,2778
